timestamp,event_type,duty_cycle_pct,tx_count,violations,memory_free_kb,memory_total_kb,memory_min_kb,memory_peak_kb,queue_enqueued,queue_dropped,queue_drop_rate_pct,queue_max_depth,packet_seq,packet_source,packet_hops,routing_table_entries,raw_line
2025-10-21T16:33:33.122659,packet,,,,,,,,,,,,23,BB94,1,,RX: Seq=23 From=BB94 Hops=1 Value=29.97
2025-10-21T16:33:33.127622,packet,,,,,,,,,,,,23,BB94,1,,"GATEWAY: Packet 23 from BB94 received (hops=1, value=29.97)"
2025-10-21T16:33:36.205671,monitoring,0.0,0,0,324,383,324,59,,,,,,,,,"Memory: 324/383 KB free, Min: 324 KB, Peak: 59 KB"
2025-10-21T16:34:06.221750,monitoring,0.0,0,0,324,383,324,59,,,,,,,,,"Memory: 324/383 KB free, Min: 324 KB, Peak: 59 KB"
2025-10-21T16:34:33.405939,packet,,,,,,,,,,,,24,BB94,1,,RX: Seq=24 From=BB94 Hops=1 Value=75.91
2025-10-21T16:34:33.411847,packet,,,,,,,,,,,,24,BB94,1,,"GATEWAY: Packet 24 from BB94 received (hops=1, value=75.91)"
2025-10-21T16:34:36.221799,monitoring,0.0,0,0,324,383,324,59,,,,,,,,,"Memory: 324/383 KB free, Min: 324 KB, Peak: 59 KB"
2025-10-21T16:35:06.237999,monitoring,0.0,0,0,324,383,324,59,,,,,,,,,"Memory: 324/383 KB free, Min: 324 KB, Peak: 59 KB"
2025-10-21T16:35:32.935147,packet,,,,,,,,,,,,25,BB94,1,,RX: Seq=25 From=BB94 Hops=1 Value=90.44
2025-10-21T16:35:32.941016,packet,,,,,,,,,,,,25,BB94,1,,"GATEWAY: Packet 25 from BB94 received (hops=1, value=90.44)"
2025-10-21T16:35:36.249150,monitoring,0.0,0,0,324,383,324,59,,,,,,,,,"Memory: 324/383 KB free, Min: 324 KB, Peak: 59 KB"
2025-10-21T16:36:06.265302,monitoring,0.0,0,0,324,383,324,59,,,,,,,,,"Memory: 324/383 KB free, Min: 324 KB, Peak: 59 KB"
2025-10-21T16:36:32.923353,packet,,,,,,,,,,,,26,BB94,1,,RX: Seq=26 From=BB94 Hops=1 Value=34.25
2025-10-21T16:36:32.928350,packet,,,,,,,,,,,,26,BB94,1,,"GATEWAY: Packet 26 from BB94 received (hops=1, value=34.25)"
2025-10-21T16:36:36.293352,monitoring,0.0,0,0,324,383,324,59,,,,,,,,,"Memory: 324/383 KB free, Min: 324 KB, Peak: 59 KB"
2025-10-21T16:37:06.310495,monitoring,0.0,0,0,324,383,324,59,,,,,,,,,"Memory: 324/383 KB free, Min: 324 KB, Peak: 59 KB"
2025-10-21T16:37:32.920587,packet,,,,,,,,,,,,27,BB94,1,,RX: Seq=27 From=BB94 Hops=1 Value=29.30
2025-10-21T16:37:32.925604,packet,,,,,,,,,,,,27,BB94,1,,"GATEWAY: Packet 27 from BB94 received (hops=1, value=29.30)"
2025-10-21T16:37:36.315607,monitoring,0.0,0,0,324,383,324,59,,,,,,,,,"Memory: 324/383 KB free, Min: 324 KB, Peak: 59 KB"
2025-10-21T16:38:06.331685,monitoring,0.0,0,0,324,383,324,59,,,,,,,,,"Memory: 324/383 KB free, Min: 324 KB, Peak: 59 KB"
2025-10-21T16:38:33.217834,packet,,,,,,,,,,,,28,BB94,1,,RX: Seq=28 From=BB94 Hops=1 Value=27.26
2025-10-21T16:38:33.222816,packet,,,,,,,,,,,,28,BB94,1,,"GATEWAY: Packet 28 from BB94 received (hops=1, value=27.26)"
2025-10-21T16:38:36.361883,monitoring,0.0,0,0,324,383,324,59,,,,,,,,,"Memory: 324/383 KB free, Min: 324 KB, Peak: 59 KB"
2025-10-21T16:39:06.377964,monitoring,0.0,0,0,324,383,324,59,,,,,,,,,"Memory: 324/383 KB free, Min: 324 KB, Peak: 59 KB"
2025-10-21T16:39:33.077970,packet,,,,,,,,,,,,29,BB94,1,,RX: Seq=29 From=BB94 Hops=1 Value=43.34
2025-10-21T16:39:33.083034,packet,,,,,,,,,,,,29,BB94,1,,"GATEWAY: Packet 29 from BB94 received (hops=1, value=43.34)"
2025-10-21T16:39:36.381053,monitoring,0.0,0,0,324,383,324,59,,,,,,,,,"Memory: 324/383 KB free, Min: 324 KB, Peak: 59 KB"
2025-10-21T16:40:06.397195,monitoring,0.0,0,0,324,383,324,59,,,,,,,,,"Memory: 324/383 KB free, Min: 324 KB, Peak: 59 KB"
